epoch;accuracy;loss;val_accuracy;val_loss
0;0.505276620388031;1.0142539739608765;0.5243220925331116;0.9674345254898071
1;0.5411583185195923;0.9540692567825317;0.5674505829811096;0.9202482104301453
2;0.5595019459724426;0.9265838861465454;0.5775967836380005;0.9034135937690735
